Ordem	Plot	Epoca 	plot_name	Acession_name	bloco	plant_number	Qinz1	Qinz2	Qinz3	Qinz4	Qinz5	Qinz6	Qinz7	Qinz8	Qinz9	Qinz10	Qinz11	Qinz12	Qinz13	Qinz14	Qinz15	Qinz16	Qinz17	Qinz18	Qinz19	NM	NP
723	43	2	BRS-PotiBranca.2.2.3	BRS-PotiBranca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	43	2	BRS-PotiBranca.2.2.5	BRS-PotiBranca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
721	43	2	BRS-PotiBranca.2.2.1	BRS-PotiBranca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
722	43	2	BRS-PotiBranca.2.2.2	BRS-PotiBranca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	43	2	BRS-PotiBranca.2.2.4	BRS-PotiBranca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	44	2	BRS-NovoHorizonte.2.2.1	BRS-NovoHorizonte	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.052631579	4
727	44	2	BRS-NovoHorizonte.2.2.2	BRS-NovoHorizonte	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.052631579	4
730	44	2	BRS-NovoHorizonte.2.2.5	BRS-NovoHorizonte	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0.210526316	10
728	44	2	BRS-NovoHorizonte.2.2.3	BRS-NovoHorizonte	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.157894737	6
729	44	2	BRS-NovoHorizonte.2.2.4	BRS-NovoHorizonte	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0.210526316	22
733	45	2	2011-34-69.2.2.3	2011-34-69	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	3	0.578947368	80
735	45	2	2011-34-69.2.2.5	2011-34-69	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0.263157895	20
734	45	2	2011-34-69.2.2.4	2011-34-69	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0.263157895	28
731	45	2	2011-34-69.2.2.1	2011-34-69	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	0.421052632	70
732	45	2	2011-34-69.2.2.2	2011-34-69	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0.421052632	74
738	46	2	Salangor.2.2.3	Salangor	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	3	0.421052632	46
740	46	2	Salangor.2.2.5	Salangor	2	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0.210526316	28
736	46	2	Salangor.2.2.1	Salangor	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737	46	2	Salangor.2.2.2	Salangor	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0.105263158	26
739	46	2	Salangor.2.2.4	Salangor	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
743	47	2	BRS-Kiriris.2.2.3	BRS-Kiriris	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	3	0.421052632	50
742	47	2	BRS-Kiriris.2.2.2	BRS-Kiriris	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0.263157895	34
745	47	2	BRS-Kiriris.2.2.5	BRS-Kiriris	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
741	47	2	BRS-Kiriris.2.2.1	BRS-Kiriris	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.157894737	12
744	47	2	BRS-Kiriris.2.2.4	BRS-Kiriris	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	48	2	Corrente.2.2.5	Corrente	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.052631579	26
746	48	2	Corrente.2.2.1	Corrente	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
747	48	2	Corrente.2.2.2	Corrente	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.052631579	26
748	48	2	Corrente.2.2.3	Corrente	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.052631579	22
749	48	2	Corrente.2.2.4	Corrente	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	49	2	Correntao.2.2.3	Correntao	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754	49	2	Correntao.2.2.4	Correntao	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751	49	2	Correntao.2.2.1	Correntao	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.105263158	4
752	49	2	Correntao.2.2.2	Correntao	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755	49	2	Correntao.2.2.5	Correntao	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
759	50	2	BGM-0935.2.2.4	BGM-0935	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0.263157895	52
756	50	2	BGM-0935.2.2.1	BGM-0935	2	1	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0	3	0	0	0	0.526315789	146
757	50	2	BGM-0935.2.2.2	BGM-0935	2	2	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	3	0	0	0	0.631578947	156
758	50	2	BGM-0935.2.2.3	BGM-0935	2	3	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0.315789474	96
760	50	2	BGM-0935.2.2.5	BGM-0935	2	5	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	0	0	0	0.473684211	126
761	51	2	BGM-1118.2.2.1	BGM-1118	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	0	0.473684211	84
762	51	2	BGM-1118.2.2.2	BGM-1118	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0.105263158	32
763	51	2	BGM-1118.2.2.3	BGM-1118	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0.315789474	66
764	51	2	BGM-1118.2.2.4	BGM-1118	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
765	51	2	BGM-1118.2.2.5	BGM-1118	2	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0.263157895	56
766	52	2	BGM-0945.2.2.1	BGM-0945	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0.421052632	74
767	52	2	BGM-0945.2.2.2	BGM-0945	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0.315789474	42
768	52	2	BGM-0945.2.2.3	BGM-0945	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
769	52	2	BGM-0945.2.2.4	BGM-0945	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.052631579	14
770	52	2	BGM-0945.2.2.5	BGM-0945	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0.157894737	30
773	53	2	BGM-0195.2.2.3	BGM-0195	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.052631579	26
775	53	2	BGM-0195.2.2.5	BGM-0195	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.052631579	4
771	53	2	BGM-0195.2.2.1	BGM-0195	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0.105263158	14
774	53	2	BGM-0195.2.2.4	BGM-0195	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0.421052632	38
772	53	2	BGM-0195.2.2.2	BGM-0195	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0.315789474	54
779	54	2	BGM-0590.2.2.4	BGM-0590	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.105263158	4
778	54	2	BGM-0590.2.2.3	BGM-0590	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.105263158	6
780	54	2	BGM-0590.2.2.5	BGM-0590	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.105263158	16
777	54	2	BGM-0590.2.2.2	BGM-0590	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.105263158	18
776	54	2	BGM-0590.2.2.1	BGM-0590	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0.263157895	44
785	55	2	BRS-GemadeOvo.2.2.5	BRS-GemadeOvo	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0.263157895	20
784	55	2	BRS-GemadeOvo.2.2.4	BRS-GemadeOvo	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0.315789474	22
783	55	2	BRS-GemadeOvo.2.2.3	BRS-GemadeOvo	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0.263157895	36
781	55	2	BRS-GemadeOvo.2.2.1	BRS-GemadeOvo	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0.315789474	22
782	55	2	BRS-GemadeOvo.2.2.2	BRS-GemadeOvo	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	3	0.368421053	40
786	56	2	BGM-0593.2.2.1	BGM-0593	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
787	56	2	BGM-0593.2.2.2	BGM-0593	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788	56	2	BGM-0593.2.2.3	BGM-0593	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789	56	2	BGM-0593.2.2.4	BGM-0593	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
790	56	2	BGM-0593.2.2.5	BGM-0593	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	57	2	BGM-1760.2.2.2	BGM-1760	2	2	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	3	0	0.578947368	114
791	57	2	BGM-1760.2.2.1	BGM-1760	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0.473684211	90
793	57	2	BGM-1760.2.2.3	BGM-1760	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.052631579	18
794	57	2	BGM-1760.2.2.4	BGM-1760	2	4	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0.263157895	78
795	57	2	BGM-1760.2.2.5	BGM-1760	2	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	0	0	0	0.473684211	102
800	58	2	BGM-0707.2.2.5	BGM-0707	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796	58	2	BGM-0707.2.2.1	BGM-0707	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	58	2	BGM-0707.2.2.2	BGM-0707	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0.315789474	60
798	58	2	BGM-0707.2.2.3	BGM-0707	2	3	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0.315789474	96
799	58	2	BGM-0707.2.2.4	BGM-0707	2	4	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0.315789474	96
801	59	2	BRSCS-01.2.2.1	BRSCS-01	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0.157894737	28
802	59	2	BRSCS-01.2.2.2	BRSCS-01	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.052631579	10
803	59	2	BRSCS-01.2.2.3	BRSCS-01	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0.263157895	44
804	59	2	BRSCS-01.2.2.4	BRSCS-01	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
805	59	2	BRSCS-01.2.2.5	BRSCS-01	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0.157894737	36
806	60	2	BGM-1128.2.2.1	BGM-1128	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3	0.421052632	64
810	60	2	BGM-1128.2.2.5	BGM-1128	2	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0.473684211	84
808	60	2	BGM-1128.2.2.3	BGM-1128	2	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0.473684211	84
807	60	2	BGM-1128.2.2.2	BGM-1128	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0.157894737	30
809	60	2	BGM-1128.2.2.4	BGM-1128	2	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0.315789474	78
811	61	2	BRS-Dourada.2.2.1	BRS-Dourada	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	3	0.421052632	42
813	61	2	BRS-Dourada.2.2.3	BRS-Dourada	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0.473684211	54
812	61	2	BRS-Dourada.2.2.2	BRS-Dourada	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0.210526316	46
814	61	2	BRS-Dourada.2.2.4	BRS-Dourada	2	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	3	0	0.526315789	112
815	61	2	BRS-Dourada.2.2.5	BRS-Dourada	2	5	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0.315789474	90
817	62	2	BRS-Tapioqueira.2.2.2	BRS-Tapioqueira	2	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0	3	0	0.526315789	96
818	62	2	BRS-Tapioqueira.2.2.3	BRS-Tapioqueira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0.263157895	22
820	62	2	BRS-Tapioqueira.2.2.5	BRS-Tapioqueira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0.315789474	42
816	62	2	BRS-Tapioqueira.2.2.1	BRS-Tapioqueira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0.315789474	66
819	62	2	BRS-Tapioqueira.2.2.4	BRS-Tapioqueira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0.315789474	42
821	63	2	BGM-0062.2.2.1	BGM-0062	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0.210526316	52
822	63	2	BGM-0062.2.2.2	BGM-0062	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0.157894737	38
823	63	2	BGM-0062.2.2.3	BGM-0062	2	3	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	3	0	0	0	0.473684211	128
824	63	2	BGM-0062.2.2.4	BGM-0062	2	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0.210526316	40
825	63	2	BGM-0062.2.2.5	BGM-0062	2	5	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0.315789474	72
829	64	2	2011-34-41.2.2.4	2011-34-41	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0.421052632	38
828	64	2	2011-34-41.2.2.3	2011-34-41	2	3	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	3	3	0.578947368	112
830	64	2	2011-34-41.2.2.5	2011-34-41	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
826	64	2	2011-34-41.2.2.1	2011-34-41	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	3	0.368421053	46
827	64	2	2011-34-41.2.2.2	2011-34-41	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	3	3	0.526315789	66
831	65	2	BRS-Formosa.2.2.1	BRS-Formosa	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0.263157895	14
834	65	2	BRS-Formosa.2.2.4	BRS-Formosa	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0.263157895	18
832	65	2	BRS-Formosa.2.2.2	BRS-Formosa	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0.210526316	10
833	65	2	BRS-Formosa.2.2.3	BRS-Formosa	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
835	65	2	BRS-Formosa.2.2.5	BRS-Formosa	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
837	66	2	Equador72.2.2.2	Equador72	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0.315789474	78
839	66	2	Equador72.2.2.4	Equador72	2	4	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0.421052632	80
838	66	2	Equador72.2.2.3	Equador72	2	3	0	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	3	0.526315789	106
836	66	2	Equador72.2.2.1	Equador72	2	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0.368421053	100
840	66	2	Equador72.2.2.5	Equador72	2	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0.157894737	42
844	67	2	BGM-0702.2.2.4	BGM-0702	2	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	3	0.368421053	62
841	67	2	BGM-0702.2.2.1	BGM-0702	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0.157894737	42
842	67	2	BGM-0702.2.2.2	BGM-0702	2	2	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0.368421053	122
843	67	2	BGM-0702.2.2.3	BGM-0702	2	3	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0.210526316	60
845	67	2	BGM-0702.2.2.5	BGM-0702	2	5	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0.315789474	80
848	68	2	BGM-1722.2.2.3	BGM-1722	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0.473684211	54
846	68	2	BGM-1722.2.2.1	BGM-1722	2	1	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	3	0	0	0	0.421052632	106
847	68	2	BGM-1722.2.2.2	BGM-1722	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849	68	2	BGM-1722.2.2.4	BGM-1722	2	4	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0.210526316	66
850	68	2	BGM-1722.2.2.5	BGM-1722	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.105263158	28
853	69	2	BGM-0598.2.2.3	BGM-0598	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0.315789474	30
854	69	2	BGM-0598.2.2.4	BGM-0598	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.105263158	4
852	69	2	BGM-0598.2.2.2	BGM-0598	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0.315789474	30
851	69	2	BGM-0598.2.2.1	BGM-0598	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	0.473684211	48
855	69	2	BGM-0598.2.2.5	BGM-0598	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0.315789474	36
856	70	2	NegaMaluca.2.2.1	NegaMaluca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
857	70	2	NegaMaluca.2.2.2	NegaMaluca	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.052631579	22
858	70	2	NegaMaluca.2.2.3	NegaMaluca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
859	70	2	NegaMaluca.2.2.4	NegaMaluca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860	70	2	NegaMaluca.2.2.5	NegaMaluca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
865	71	2	BRS-Caipira.2.2.5	BRS-Caipira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.105263158	16
862	71	2	BRS-Caipira.2.2.2	BRS-Caipira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.052631579	8
863	71	2	BRS-Caipira.2.2.3	BRS-Caipira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0.157894737	24
861	71	2	BRS-Caipira.2.2.1	BRS-Caipira	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0.315789474	74
864	71	2	BRS-Caipira.2.2.4	BRS-Caipira	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0.105263158	18
870	72	2	BGM-0630.2.2.5	BGM-0630	2	5	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	3	0.526315789	102
867	72	2	BGM-0630.2.2.2	BGM-0630	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0.315789474	24
869	72	2	BGM-0630.2.2.4	BGM-0630	2	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0.315789474	66
868	72	2	BGM-0630.2.2.3	BGM-0630	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0.315789474	50
866	72	2	BGM-0630.2.2.1	BGM-0630	2	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	3	0	3	0	0.631578947	128
871	73	2	BGM-1511.2.2.1	BGM-1511	2	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0.210526316	80
872	73	2	BGM-1511.2.2.2	BGM-1511	2	2	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0.368421053	122
873	73	2	BGM-1511.2.2.3	BGM-1511	2	3	0	0	0	0	0	0	1	0	2	0	3	3	0	0	3	0	0	0	0	0.631578947	202
874	73	2	BGM-1511.2.2.4	BGM-1511	2	4	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0.368421053	122
875	73	2	BGM-1511.2.2.5	BGM-1511	2	5	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0.210526316	68
878	74	2	BRS-Verdinha.2.2.3	BRS-Verdinha	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0.315789474	54
880	74	2	BRS-Verdinha.2.2.5	BRS-Verdinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0.315789474	42
879	74	2	BRS-Verdinha.2.2.4	BRS-Verdinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0.157894737	18
876	74	2	BRS-Verdinha.2.2.1	BRS-Verdinha	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0.421052632	56
877	74	2	BRS-Verdinha.2.2.2	BRS-Verdinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884	75	2	VassouraPreta.2.3.4	VassouraPreta	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	75	2	VassouraPreta.2.3.3	VassouraPreta	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.052631579	4
885	75	2	VassouraPreta.2.3.5	VassouraPreta	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.052631579	2
881	75	2	VassouraPreta.2.3.1	VassouraPreta	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
882	75	2	VassouraPreta.2.3.2	VassouraPreta	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886	76	2	Eucalipto.2.3.1	Eucalipto	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0.210526316	10
890	76	2	Eucalipto.2.3.5	Eucalipto	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887	76	2	Eucalipto.2.3.2	Eucalipto	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888	76	2	Eucalipto.2.3.3	Eucalipto	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	76	2	Eucalipto.2.3.4	Eucalipto	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892	77	2	BRS-NovoHorizonte.2.3.2	BRS-NovoHorizonte	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893	77	2	BRS-NovoHorizonte.2.3.3	BRS-NovoHorizonte	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.105263158	4
891	77	2	BRS-NovoHorizonte.2.3.1	BRS-NovoHorizonte	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895	77	2	BRS-NovoHorizonte.2.3.5	BRS-NovoHorizonte	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.105263158	4
894	77	2	BRS-NovoHorizonte.2.3.4	BRS-NovoHorizonte	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
897	78	2	Correntao.2.3.2	Correntao	3	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	3	0.473684211	94
898	78	2	Correntao.2.3.3	Correntao	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0.105263158	14
896	78	2	Correntao.2.3.1	Correntao	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	78	2	Correntao.2.3.4	Correntao	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.052631579	16
900	78	2	Correntao.2.3.5	Correntao	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
