Ordem	Plot	Epoca 	plot_name	Acession_name	bloco	plant_number	Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	Q13	Q14	Q15	Q16	Q17	Q18	Q19	Q20	Q21	Q22	NM	NP
700	38	2	Cigana.2.2.5	Cigana	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0.09	14
701	39	2	VassouraPreta.2.2.1	VassouraPreta	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
702	39	2	VassouraPreta.2.2.2	VassouraPreta	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
703	39	2	VassouraPreta.2.2.3	VassouraPreta	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
704	39	2	VassouraPreta.2.2.4	VassouraPreta	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
705	39	2	VassouraPreta.2.2.5	VassouraPreta	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.09	30
706	40	2	Eucalipto.2.2.1	Eucalipto	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	30
707	40	2	Eucalipto.2.2.2	Eucalipto	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
708	40	2	Eucalipto.2.2.3	Eucalipto	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
709	40	2	Eucalipto.2.2.4	Eucalipto	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
710	40	2	Eucalipto.2.2.5	Eucalipto	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
711	41	2	BRS-Mulatinha.2.2.1	BRS-Mulatinha	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
712	41	2	BRS-Mulatinha.2.2.2	BRS-Mulatinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	0.32	48
713	41	2	BRS-Mulatinha.2.2.3	BRS-Mulatinha	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	30
714	41	2	BRS-Mulatinha.2.2.4	BRS-Mulatinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.05	6
715	41	2	BRS-Mulatinha.2.2.5	BRS-Mulatinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0.18	34
716	42	2	2011-34-45.2.2.1	2011-34-45	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0.27	66
717	42	2	2011-34-45.2.2.2	2011-34-45	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
718	42	2	2011-34-45.2.2.3	2011-34-45	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0.18	28
719	42	2	2011-34-45.2.2.4	2011-34-45	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	3	0	0	0.41	96
720	42	2	2011-34-45.2.2.5	2011-34-45	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
721	43	2	BRS-PotiBranca.2.2.1	BRS-PotiBranca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
722	43	2	BRS-PotiBranca.2.2.2	BRS-PotiBranca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
723	43	2	BRS-PotiBranca.2.2.3	BRS-PotiBranca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.05	4
724	43	2	BRS-PotiBranca.2.2.4	BRS-PotiBranca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
725	43	2	BRS-PotiBranca.2.2.5	BRS-PotiBranca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.05	10
726	44	2	BRS-NovoHorizonte.2.2.1	BRS-NovoHorizonte	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0.18	30
727	44	2	BRS-NovoHorizonte.2.2.2	BRS-NovoHorizonte	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0.32	42
728	44	2	BRS-NovoHorizonte.2.2.3	BRS-NovoHorizonte	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	0	0.41	60
729	44	2	BRS-NovoHorizonte.2.2.4	BRS-NovoHorizonte	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	3	3	0	0.45	84
730	44	2	BRS-NovoHorizonte.2.2.5	BRS-NovoHorizonte	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	0	0	0.32	60
731	45	2	2011-34-69.2.2.1	2011-34-69	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	0	2	3	0	0.59	158
732	45	2	2011-34-69.2.2.2	2011-34-69	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0	2	0	0	0.45	150
733	45	2	2011-34-69.2.2.3	2011-34-69	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	3	0	0	0	0	0.50	168
734	45	2	2011-34-69.2.2.4	2011-34-69	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	3	0	0.50	98
735	45	2	2011-34-69.2.2.5	2011-34-69	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	3	0	0.36	72
736	46	2	Salangor.2.2.1	Salangor	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
737	46	2	Salangor.2.2.2	Salangor	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.09	42
738	46	2	Salangor.2.2.3	Salangor	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	3	0	0	0	0	0.36	110
739	46	2	Salangor.2.2.4	Salangor	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
740	46	2	Salangor.2.2.5	Salangor	2	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0.32	78
741	47	2	BRS-Kiriris.2.2.1	BRS-Kiriris	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0.14	36
742	47	2	BRS-Kiriris.2.2.2	BRS-Kiriris	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	3	0	0	0.36	92
743	47	2	BRS-Kiriris.2.2.3	BRS-Kiriris	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	3	0	3	3	0	0.64	144
744	47	2	BRS-Kiriris.2.2.4	BRS-Kiriris	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
745	47	2	BRS-Kiriris.2.2.5	BRS-Kiriris	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.05	10
746	48	2	Corrente.2.2.1	Corrente	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
747	48	2	Corrente.2.2.2	Corrente	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	34
748	48	2	Corrente.2.2.3	Corrente	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	30
749	48	2	Corrente.2.2.4	Corrente	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
750	48	2	Corrente.2.2.5	Corrente	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.18	46
751	49	2	Correntao.2.2.1	Correntao	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0.09	20
752	49	2	Correntao.2.2.2	Correntao	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
753	49	2	Correntao.2.2.3	Correntao	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.05	4
754	49	2	Correntao.2.2.4	Correntao	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
755	49	2	Correntao.2.2.5	Correntao	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
756	50	2	BGM-0935.2.2.1	BGM-0935	2	1	0	0	0	0	0	1	0	0	0	3	0	3	0	0	3	0	0	0	0	0	0	0	0.45	226
757	50	2	BGM-0935.2.2.2	BGM-0935	2	2	0	0	0	0	0	0	0	0	0	3	3	0	0	3	3	0	0	0	0	0	0	0	0.55	252
758	50	2	BGM-0935.2.2.3	BGM-0935	2	3	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0.27	144
759	50	2	BGM-0935.2.2.4	BGM-0935	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0.23	92
760	50	2	BGM-0935.2.2.5	BGM-0935	2	5	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0.41	198
761	51	2	BGM-1118.2.2.1	BGM-1118	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	0	0	0	0	0	0.41	156
762	51	2	BGM-1118.2.2.2	BGM-1118	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.09	48
763	51	2	BGM-1118.2.2.3	BGM-1118	2	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0.27	114
764	51	2	BGM-1118.2.2.4	BGM-1118	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
765	51	2	BGM-1118.2.2.5	BGM-1118	2	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0.23	96
766	52	2	BGM-0945.2.2.1	BGM-0945	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0	0	0	0	0.36	138
767	52	2	BGM-0945.2.2.2	BGM-0945	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0.27	90
768	52	2	BGM-0945.2.2.3	BGM-0945	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
769	52	2	BGM-0945.2.2.4	BGM-0945	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.05	22
770	52	2	BGM-0945.2.2.5	BGM-0945	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.14	54
771	53	2	BGM-0195.2.2.1	BGM-0195	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0.23	42
772	53	2	BGM-0195.2.2.2	BGM-0195	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	2	3	0	0.50	126
773	53	2	BGM-0195.2.2.3	BGM-0195	2	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0.32	64
774	53	2	BGM-0195.2.2.4	BGM-0195	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	3	0	0.50	114
775	53	2	BGM-0195.2.2.5	BGM-0195	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0.18	30
776	54	2	BGM-0590.2.2.1	BGM-0590	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0.32	96
777	54	2	BGM-0590.2.2.2	BGM-0590	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	3	0	0.36	64
778	54	2	BGM-0590.2.2.3	BGM-0590	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0.18	34
779	54	2	BGM-0590.2.2.4	BGM-0590	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0.23	36
780	54	2	BGM-0590.2.2.5	BGM-0590	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0.14	36
781	55	2	BRS-GemadeOvo.2.2.1	BRS-GemadeOvo	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0.27	70
782	55	2	BRS-GemadeOvo.2.2.2	BRS-GemadeOvo	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	3	0	0	0	0	0.32	96
783	55	2	BRS-GemadeOvo.2.2.3	BRS-GemadeOvo	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	3	2	0	0.45	102
784	55	2	BRS-GemadeOvo.2.2.4	BRS-GemadeOvo	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	2	0	0.36	78
785	55	2	BRS-GemadeOvo.2.2.5	BRS-GemadeOvo	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	2	0	0.32	68
786	56	2	BGM-0593.2.2.1	BGM-0593	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
787	56	2	BGM-0593.2.2.2	BGM-0593	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
788	56	2	BGM-0593.2.2.3	BGM-0593	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
789	56	2	BGM-0593.2.2.4	BGM-0593	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
790	56	2	BGM-0593.2.2.5	BGM-0593	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
791	57	2	BGM-1760.2.2.1	BGM-1760	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	3	3	0	0.68	192
792	57	2	BGM-1760.2.2.2	BGM-1760	2	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	3	0	0	2	0	0	0.59	214
793	57	2	BGM-1760.2.2.3	BGM-1760	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05	26
794	57	2	BGM-1760.2.2.4	BGM-1760	2	4	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0.23	118
795	57	2	BGM-1760.2.2.5	BGM-1760	2	5	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	0	0	0	0	0	0	0	0.41	174
796	58	2	BGM-0707.2.2.1	BGM-0707	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
797	58	2	BGM-0707.2.2.2	BGM-0707	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0.27	108
798	58	2	BGM-0707.2.2.3	BGM-0707	2	3	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0.27	144
799	58	2	BGM-0707.2.2.4	BGM-0707	2	4	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0.27	144
800	58	2	BGM-0707.2.2.5	BGM-0707	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.14	18
801	59	2	BRSCS-01.2.2.1	BRSCS-01	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0.14	52
802	59	2	BRSCS-01.2.2.2	BRSCS-01	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.05	18
803	59	2	BRSCS-01.2.2.3	BRSCS-01	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0.23	84
804	59	2	BRSCS-01.2.2.4	BRSCS-01	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
805	59	2	BRSCS-01.2.2.5	BRSCS-01	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0.14	60
806	60	2	BGM-1128.2.2.1	BGM-1128	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3	0	3	0	0	0.50	146
807	60	2	BGM-1128.2.2.2	BGM-1128	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.14	54
808	60	2	BGM-1128.2.2.3	BGM-1128	2	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0	0	0	0	0.41	156
809	60	2	BGM-1128.2.2.4	BGM-1128	2	4	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0.27	126
810	60	2	BGM-1128.2.2.5	BGM-1128	2	5	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0	3	0	0	0.55	174
811	61	2	BRS-Dourada.2.2.1	BRS-Dourada	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	3	0	3	3	0	0.64	136
812	61	2	BRS-Dourada.2.2.2	BRS-Dourada	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0.18	78
813	61	2	BRS-Dourada.2.2.3	BRS-Dourada	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	3	2	0	0.64	152
814	61	2	BRS-Dourada.2.2.4	BRS-Dourada	2	4	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	3	0	0	0	0	0	0.45	192
815	61	2	BRS-Dourada.2.2.5	BRS-Dourada	2	5	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0.27	138
816	62	2	BRS-Tapioqueira.2.2.1	BRS-Tapioqueira	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0.27	114
817	62	2	BRS-Tapioqueira.2.2.2	BRS-Tapioqueira	2	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0	3	0	0	3	0	0	0.59	194
818	62	2	BRS-Tapioqueira.2.2.3	BRS-Tapioqueira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	2	0	0	0.32	74
819	62	2	BRS-Tapioqueira.2.2.4	BRS-Tapioqueira	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0.27	90
820	62	2	BRS-Tapioqueira.2.2.5	BRS-Tapioqueira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	0.41	108
821	63	2	BGM-0062.2.2.1	BGM-0062	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	3	0	0	0.32	102
822	63	2	BGM-0062.2.2.2	BGM-0062	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0.14	62
823	63	2	BGM-0062.2.2.3	BGM-0062	2	3	0	0	0	0	0	1	0	0	0	2	0	3	0	0	3	0	0	0	0	0	0	0	0.41	200
824	63	2	BGM-0062.2.2.4	BGM-0062	2	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0.18	72
825	63	2	BGM-0062.2.2.5	BGM-0062	2	5	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0.27	120
826	64	2	2011-34-41.2.2.1	2011-34-41	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	3	0	0	0	0	0.32	102
827	64	2	2011-34-41.2.2.2	2011-34-41	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	3	3	0	0	0	0	0.45	146
828	64	2	2011-34-41.2.2.3	2011-34-41	2	3	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	3	3	0	0	2	0	0.59	208
829	64	2	2011-34-41.2.2.4	2011-34-41	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0	0.36	102
830	64	2	2011-34-41.2.2.5	2011-34-41	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.05	10
831	65	2	BRS-Formosa.2.2.1	BRS-Formosa	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	3	0	0.45	78
832	65	2	BRS-Formosa.2.2.2	BRS-Formosa	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0.27	54
833	65	2	BRS-Formosa.2.2.3	BRS-Formosa	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
834	65	2	BRS-Formosa.2.2.4	BRS-Formosa	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	3	0	0.36	70
835	65	2	BRS-Formosa.2.2.5	BRS-Formosa	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
836	66	2	Equador72.2.2.1	Equador72	2	1	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0.32	156
837	66	2	Equador72.2.2.2	Equador72	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0.41	144
838	66	2	Equador72.2.2.3	Equador72	2	3	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	3	0	3	0	0	0.59	204
839	66	2	Equador72.2.2.4	Equador72	2	4	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	2	0	0	0.45	156
840	66	2	Equador72.2.2.5	Equador72	2	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0.14	66
841	67	2	BGM-0702.2.2.1	BGM-0702	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0.14	66
842	67	2	BGM-0702.2.2.2	BGM-0702	2	2	0	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0.32	178
843	67	2	BGM-0702.2.2.3	BGM-0702	2	3	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0.18	92
844	67	2	BGM-0702.2.2.4	BGM-0702	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	3	0	2	3	0	0.55	142
845	67	2	BGM-0702.2.2.5	BGM-0702	2	5	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0.27	128
846	68	2	BGM-1722.2.2.1	BGM-1722	2	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	3	0	0	0	0	0	0	0	0.36	170
847	68	2	BGM-1722.2.2.2	BGM-1722	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
848	68	2	BGM-1722.2.2.3	BGM-1722	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	0	0	0	0.41	126
849	68	2	BGM-1722.2.2.4	BGM-1722	2	4	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0.18	98
850	68	2	BGM-1722.2.2.5	BGM-1722	2	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.09	44
851	69	2	BGM-0598.2.2.1	BGM-0598	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	0	3	3	0	0.68	150
852	69	2	BGM-0598.2.2.2	BGM-0598	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	3	1	0	0.45	100
853	69	2	BGM-0598.2.2.3	BGM-0598	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	3	3	0	0.55	108
854	69	2	BGM-0598.2.2.4	BGM-0598	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0.27	42
855	69	2	BGM-0598.2.2.5	BGM-0598	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0.27	84
856	70	2	NegaMaluca.2.2.1	NegaMaluca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
857	70	2	NegaMaluca.2.2.2	NegaMaluca	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	30
858	70	2	NegaMaluca.2.2.3	NegaMaluca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
859	70	2	NegaMaluca.2.2.4	NegaMaluca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
860	70	2	NegaMaluca.2.2.5	NegaMaluca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
861	71	2	BRS-Caipira.2.2.1	BRS-Caipira	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0.27	122
862	71	2	BRS-Caipira.2.2.2	BRS-Caipira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0.18	34
863	71	2	BRS-Caipira.2.2.3	BRS-Caipira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0.27	66
864	71	2	BRS-Caipira.2.2.4	BRS-Caipira	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0.09	34
865	71	2	BRS-Caipira.2.2.5	BRS-Caipira	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0.14	36
866	72	2	BGM-0630.2.2.1	BGM-0630	2	1	0	0	0	0	0	0	0	2	0	1	0	0	0	3	3	0	3	0	0	0	0	0	0.55	224
867	72	2	BGM-0630.2.2.2	BGM-0630	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	2	0	0.36	80
868	72	2	BGM-0630.2.2.3	BGM-0630	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	0	0	3	0	0	0.41	116
